"id","borough","location","name","open_year_round","created_at","updated_at","latitude","longitude"
1135,"Bronx","Broadway, Jerome Avenue, City Line, Van Cortlandt Park South","Van Cortlandt Park (Allen Shandler Recreation Area)","Yes","2018-07-03 15:41:05.284503","2018-07-03 16:20:11.840753",40.896327,-73.8876875
1084,"Brooklyn","92nd Street to 4 Avenue - lower half, by expressway","Shore Road Park","Yes","2018-07-03 15:40:42.556267","2018-07-03 16:22:49.12907",40.6183326,-74.0301774
1092,"Bronx","Metcalf Avenue between Seward and Randall avenues","Soundview Park Playground","No","2018-07-03 15:40:47.124175","2018-07-03 16:22:49.743391",40.8255056,-73.8716425
1103,"Bronx","Jackson Avenue between East 144 and 145 streets","St. Mary's Playground East Playground","Yes","2018-07-03 15:40:54.451634","2018-07-03 16:22:50.973907",40.8130069,-73.9091696
1107,"Manhattan","East 35-East 36 streets, between 1 & 2 avenues","St. Vartan Park","Yes","2018-07-03 15:40:57.044435","2018-07-03 16:22:52.0017",40.7618628,-73.96608549999999
1108,"Manhattan","East 96-97 streets & FDR Drive","Stanley Isaacs","Yes","2018-07-03 15:40:57.092066","2018-07-03 16:22:52.58208",40.78366,-73.9435029
1111,"Bronx","Baychester Avenue, Crawford Avenue","Stars & Stripes Playground","Yes","2018-07-03 15:40:57.200472","2018-07-03 16:22:53.096319",40.8847246,-73.84044089999999
1115,"Brooklyn","41 to 44 streets, 5 to 7 avenues","Sunset Park","Yes","2018-07-03 15:40:59.976452","2018-07-03 16:22:53.84223",40.6479517,-74.0037443
1126,"Staten Island","Schmidts Lane & Manor Road","Todt Hill Playground","Yes","2018-07-03 15:41:03.324858","2018-07-03 16:22:55.069246",40.60884,-74.1211568
1128,"Bronx","Corner of East 175 Street & Arthur Avenue","Tremont Park Playground","Yes","2018-07-03 15:41:04.23698","2018-07-03 16:22:55.887601",40.8438985,-73.8947239
1136,"Bronx","Van Cortlandt Park South and Gouverneur Avenue","Van Cortlandt Park (Classic Playground)","Yes","2018-07-03 15:41:05.319683","2018-07-03 16:22:56.707061",40.8848558,-73.8908107
1087,"Bronx","East 183 Street, Ryer Avenue, Valentine Avenue","Slattery Playground","Yes","2018-07-03 15:40:43.380814","2018-07-03 16:23:58.147823",40.8571106,-73.89906429999999
1106,"Manhattan","West 140 Street & St. Nicholas Avenue","St. Nicholas Park (Arlington Edinboro Playground)","Yes","2018-07-03 15:40:56.511389","2018-07-03 16:23:58.967147",40.8205718,-73.9464091
1129,"Queens","Hoyt Avenue, 19 to 21 streets","Triborough Bridge Playground A","Yes","2018-07-03 15:41:04.278582","2018-07-03 16:24:00.196563",40.7720479,-73.9189789
1132,"Brooklyn","Lafayette & Waverly avenues","Underwood Park","Yes","2018-07-03 15:41:04.405173","2018-07-03 16:24:00.810031",40.6880961,-73.9668496
1101,"Bronx","450 St. Ann's Avenue","St. Mary's Park (Recreation Center)","Yes","2018-07-03 15:40:53.497622","2018-07-03 16:26:32.880259",40.8113602,-73.914075
1109,"Staten Island","Tompkins Avenue & Broad Street","Stapleton Playground","Yes","2018-07-03 15:40:57.129364","2018-07-03 16:26:33.593268",40.6246021,-74.0796033
1116,"Brooklyn","West 27 Street & Surf Avenue","Surf Playground","Yes","2018-07-03 15:41:00.183128","2018-07-03 16:26:35.027516",40.57319320000001,-73.9927769
1117,"Queens","64 Avenue, 218 & 219 streets","Tall Oak Playground","Yes","2018-07-03 15:41:00.651803","2018-07-03 16:26:35.846269",40.7464814,-73.7588956
1121,"Bronx","Tratman Avenue, Street Peter's Avenue","The Pearly Gates","Yes","2018-07-03 15:41:02.403038","2018-07-03 16:26:36.665249",40.83917539999999,-73.8455295
1130,"Queens","Hoyt Avenue, 21 to 23 streets","Triborough Bridge Playground B","No","2018-07-03 15:41:04.320238","2018-07-03 16:26:37.899331",40.773922,-73.923215
1131,"Brooklyn","Underhill Avenue & Prospect Place","Underhill Playground","Yes","2018-07-03 15:41:04.366647","2018-07-03 16:26:38.508411",40.6770591,-73.9659806
1137,"Bronx","West 239 Street & Van Cortlandt East","Van Cortlandt Park (Nature Center)","Yes","2018-07-03 15:41:05.368336","2018-07-03 16:26:39.328011",40.9010085,-73.8505941
1094,"Bronx","Streetory Avenue, Bolton Avenue","Space Time Playground","No","2018-07-03 15:40:48.123693","2018-07-03 18:14:30.682651",40.8232821,-73.8599108
588,"Bronx","Bronx Boulevard between East 226 and East 228 streets","227 Street Playground","Yes","2018-07-03 15:38:18.332844","2018-07-03 16:18:17.560394",40.8885459,-73.8549785
590,"Bronx","East 156 Street, Tinton Avenue","Abigail Playground","No","2018-07-03 15:38:18.948893","2018-07-03 16:18:18.105514",40.8178778,-73.9050018
598,"Queens","67 Avenue & 230 Street","Alley Park (PS 213)","Yes","2018-07-03 15:38:22.639917","2018-07-03 16:18:18.788502",40.7474618,-73.7467733
594,"Manhattan","Hamilton Place, West 140 to West 141 streets","Alexander Hamilton Playground","Yes","2018-07-03 15:38:20.451578","2018-07-03 16:20:12.865278",40.8226627,-73.95130929999999
587,"Bronx","East 174 Street, Stratford Avenue, Bronx River Avenue","174th Street Playground","Yes","2018-07-03 15:38:18.297476","2018-07-03 15:38:18.297476",40.833881,-73.8765918
589,"Manhattan","East 135 Street, between Madison & 5 avenues","Abe Lincoln","Yes","2018-07-03 15:38:18.910948","2018-07-03 15:38:18.910948",40.8134669,-73.9356147
591,"Bronx","East 215 Street, Barnes Avenue, East 216 Street","Agnes Haywood Playground","Yes","2018-07-03 15:38:19.321471","2018-07-03 15:38:19.321471",40.8805551,-73.8611145
592,"Brooklyn","Albermarle Road & Dahill Road","Albemarle Park","Yes","2018-07-03 15:38:19.935541","2018-07-03 15:38:19.935541",40.644991,-73.980915
593,"Brooklyn","Adelphi Street, Clermont, DeKalb & Willoughby avenues","Albert J. Parham Playground","Yes","2018-07-03 15:38:20.410217","2018-07-03 15:38:20.410217",40.689506,-73.9701278
595,"Manhattan","Catherine Slip, Madison & South streets","Alfred E. Smith Park","Yes","2018-07-03 15:38:21.165501","2018-07-03 15:38:21.165501",40.7083001,-73.99941609999999
596,"Manhattan","Lexington Avenue, East 128 & East 129 streets","Alice Kornegay Triangle","Yes","2018-07-03 15:38:21.988111","2018-07-03 15:38:21.988111",40.8073667,-73.93614529999999
597,"Bronx","Anrow Avenue, Bouck Avenue, Throop Avenue, Streetedman Place, Allerton Avenue","Allerton Playground","Yes","2018-07-03 15:38:22.598677","2018-07-03 15:38:22.598677",40.8653322,-73.8517078
599,"Queens","Entrance off Grand Central Parkway, includes athletic fields and picnic areas","Alley Pond Park","Yes","2018-07-03 15:38:23.369792","2018-07-03 15:38:23.369792",40.71864799999999,-73.79552340000001
600,"Queens","Grand Central Parkway, Winchester Boulevard, &Union Turnpike","Alley Pond Park (Alley Athletic Field)","Yes","2018-07-03 15:38:24.032022","2018-07-03 15:38:24.032022",40.7390042,-73.73370129999999
601,"Queens","Springfield Boulevard, 73rd Avenue, 76th Avenue to tree line & natural area","Alley Pond Park (Alley Pond Spring)","Yes","2018-07-03 15:38:24.647386","2018-07-03 15:38:24.647386",40.7077086,-73.73887069999999
602,"Queens","Horatio Parkway and 50 Avenue","Alley Pond Park (Horatio Playground)","Yes","2018-07-03 15:38:25.260381","2018-07-03 15:38:25.260381",40.7582405,-73.75316529999999
603,"Queens","Alystine Avenue & 102 Street","Alstyne Playground","Yes","2018-07-03 15:38:25.876297","2018-07-03 15:38:25.876297",40.7435666,-73.861842
604,"Brooklyn","Noble, Franklin Milton Streets","American Playground","Yes","2018-07-03 15:38:25.896841","2018-07-03 15:38:25.896841",40.7291647,-73.957469
605,"Queens","101 Avenue & 82 Street","Ampere Playground (PS 64)","Yes","2018-07-03 15:38:26.694374","2018-07-03 15:38:26.694374",40.6811275,-73.85704849999999
606,"Queens","49 Avenue, Vernon Boulevard, 5 Street","Andrews Playground","No","2018-07-03 15:38:26.718447","2018-07-03 15:38:26.718447",40.7434202,-73.95387389999999
607,"Queens","Yellowstone Boulevard, 65 Road, 65 Avenue","Annandale Playground (PS 175)","Yes","2018-07-03 15:38:26.747252","2018-07-03 15:38:26.747252",40.7302815,-73.8508143
608,"Manhattan","Convent and Amsterdam Av, W 135 St","Annunciation Park",,"2018-07-03 15:38:27.512931","2018-07-03 15:38:27.512931",40.8189432,-73.9522229
609,"Bronx","Teller Avenue, Park Avenue, Clay Avenue, East 64 Street","Arcilla Playground","Yes","2018-07-03 15:38:27.536891","2018-07-03 15:38:27.536891",40.8299904,-73.912577
610,"Staten Island","Sand Lane, Major Avenue, McFarland Avenue","Arrochar Playground","Yes","2018-07-03 15:38:28.1286","2018-07-03 15:38:28.1286",40.59782250000001,-74.0717897
611,"Queens","35th Street, between 35th and 36th Avenue","Arrow Community Garden","Yes","2018-07-03 15:38:28.150651","2018-07-03 15:38:28.150651",40.7503679,-73.9865054
612,"Manhattan","Asser Levy Place & East 24-25 streets","Asser Levy","Yes","2018-07-03 15:38:28.167982","2018-07-03 15:38:28.167982",40.7361601,-73.9756582
613,"Brooklyn","Boardwalk, Surf, Sea Breeze avenues, Ocean Parkway","Asser Levy Park","Yes","2018-07-03 15:38:28.185525","2018-07-03 15:38:28.185525",40.61425879999999,-73.9688702
614,"Queens","30 Road, 45 to 46 streets","Astoria Heights Playground","Yes","2018-07-03 15:38:28.203515","2018-07-03 15:38:28.203515",40.769549,-73.928831
615,"Queens","Shore Boulevard opposite 23 Road","Astoria Park (Charybdis Playground)","Yes","2018-07-03 15:38:28.946553","2018-07-03 15:38:28.946553",40.7808416,-73.9217625
616,"Queens","29 Street, 30 Street, 30 Avenue, Newtown Avenue","Athens Sq (PS 17)","Yes","2018-07-03 15:38:29.77502","2018-07-03 15:38:29.77502",40.7672696,-73.9221848
617,"Queens","170-171 streets, 33-35 avenues","Aubondale Playground","Yes","2018-07-03 15:38:29.815489","2018-07-03 15:38:29.815489",40.700939,-73.78581
618,"Manhattan","West 170 Street & Audubon Avenue","Audubon Playground","Yes","2018-07-03 15:38:29.841457","2018-07-03 15:38:29.841457",40.8416671,-73.93750949999999
619,"Manhattan","East 19 to East 20 streets, 2 Avenue","Augustus St. Gaudens","Yes","2018-07-03 15:38:29.860675","2018-07-03 15:38:29.860675",40.7360128,-73.9822792
620,"Bronx","Bailey Avenue, Weast 233-West 238 streets","Bailey Playground","Yes","2018-07-03 15:38:29.879745","2018-07-03 15:38:29.879745",40.885019,-73.9000049
621,"Queens","Rockaway Boulevard, 125th Avenue, & Baisley Boulevard South","Baisley Pond Park","Yes","2018-07-03 15:38:29.90012","2018-07-03 15:38:29.90012",40.6737751,-73.786025
622,"Queens","150th Street, Rockaway Boulevard, Baisley Boulevard South, & North Conduit Avenue","Baisley Pond Park","Yes","2018-07-03 15:38:29.919424","2018-07-03 15:38:29.919424",40.6737751,-73.786025
623,"Queens","157 Street & 116 Avenue","Baisley Pond Park (157th Street Playground)","Yes","2018-07-03 15:38:29.937896","2018-07-03 15:38:29.937896",40.6851275,-73.78653779999999
624,"Brooklyn","Bartlett Street & Throop Avenue","Bartlett Playground","Yes","2018-07-03 15:38:29.955749","2018-07-03 15:38:29.955749",40.701655,-73.945645
625,"Manhattan","Battery Place, State & Whitehall streets","Battery Park (Battery Gardens)","Yes","2018-07-03 15:38:29.976804","2018-07-03 15:38:29.976804",40.7024346,-74.0128434
626,"Queens","23 Avenue & 212 Street","Bay Terrace Playground (PS 169)","Yes","2018-07-03 15:38:29.996721","2018-07-03 15:38:29.996721",40.7814134,-73.7781826
627,"Queens","204 Street & 29 Avenue, Clearview Expressway","Bayside Fields","Yes","2018-07-03 15:38:30.585761","2018-07-03 15:38:30.585761",40.7728915,-73.78664669999999
628,"Queens","Beach Channel Drive & Seaside Avenue","Bayside Playground (JHS 180)","No","2018-07-03 15:38:30.610291","2018-07-03 15:38:30.610291",40.5854984,-73.8246971
629,"Brooklyn","Seaview Avenue & East 99 Street","Bayview Playground","Yes","2018-07-03 15:38:31.199279","2018-07-03 15:38:31.199279",40.6348048,-73.8879982
630,"Brooklyn","Bedford Avenue & South 9 Street, Division Avenue","Bedford Playground","Yes","2018-07-03 15:38:31.219608","2018-07-03 15:38:31.219608",40.7087176,-73.9641937
631,"Bronx","Tinton Avenue, East 165 Street, Union Avenue, East 166 Street","Behagen Playground","Yes","2018-07-03 15:38:31.238431","2018-07-03 15:38:31.238431",40.8260012,-73.9005191
632,"Queens","89 Avenue, 207 & 208 streets","Bellaire Playground","Yes","2018-07-03 15:38:31.258055","2018-07-03 15:38:31.258055",40.7200386,-73.7575102
633,"Bronx","Crotona Avenue, East 181 Street","Belmont Playground","Yes","2018-07-03 15:38:31.277103","2018-07-03 15:38:31.277103",40.8489353,-73.8881572
634,"Manhattan","100th Street and Fifth Ave","Bendheim Playground",,"2018-07-03 15:38:31.2959","2018-07-03 15:38:31.2959",40.790655,-73.95317899999999
635,"Manhattan","West 185 Street, Ft Washington Avenue","Bennett Park","Yes","2018-07-03 15:38:31.315235","2018-07-03 15:38:31.315235",40.8533949,-73.9374263
636,"Brooklyn","Bath Avenue between Bay 22 & Bay 23 streets","Benson Playground","Yes","2018-07-03 15:38:31.333205","2018-07-03 15:38:31.333205",40.6027214,-74.0025837
637,"Brooklyn","Gravesend Bay, 21 & Cropsey avenues, Bay Parkway","Bensonhurst Park","Yes","2018-07-03 15:38:31.814011","2018-07-03 15:38:31.814011",40.6076684,-74.01695529999999
638,"Brooklyn","Livonia, Dumont, Hopkinson, Blake avenues, Strauss Street","Betsy Head Playground","Yes","2018-07-03 15:38:31.833502","2018-07-03 15:38:31.833502",40.667845,-73.88400399999999
639,"Queens","61 Street, north and south of Brooklyn-Queens Expressway","Big Bush Park","Yes","2018-07-03 15:38:31.852886","2018-07-03 15:38:31.852886",40.7257668,-73.9041992
640,"Brooklyn","Flatlands Avenue between East 81 & East 82 streets","Bildersee Playground","Yes","2018-07-03 15:38:32.450077","2018-07-03 15:38:32.450077",40.6356534,-73.9118244
642,"Manhattan","Hudson & West 11 streets","Bleecker Playground","Yes","2018-07-03 15:38:32.495945","2018-07-03 15:38:32.495945",40.73630560000001,-74.00275049999999
643,"Staten Island","Rockland, Manor and Brielle avenues, Forest Hill Road","Blood Root Valley (Greenbelt Nature Center)","Yes","2018-07-03 15:38:33.042644","2018-07-03 15:38:33.042644",45.5483729,-75.2916118
644,"Staten Island","Richmond Pkwy, Bloomingdale Rd., Lenevar Ave","Bloomingdale Park",,"2018-07-03 15:38:33.198666","2018-07-03 15:38:33.198666",40.5334003,-74.2105955
645,"Manhattan","Amsterdam Avenue, West 104 & West 105 streets","Bloomingdale Playground","Yes","2018-07-03 15:38:33.741933","2018-07-03 15:38:33.741933",40.79979790000001,-73.96564289999999
646,"Staten Island","Poillon Avenue","Blue Heron Park Preserve (Nature Center)","Yes","2018-07-03 15:38:33.909714","2018-07-03 15:38:33.909714",40.530047,-74.1764384
647,"Queens","159 Street, 29 Avenue, 155 Street, 32 Avenue","Bowne Park","Yes","2018-07-03 15:38:33.989715","2018-07-03 15:38:33.989715",40.7710924,-73.8053656
648,"Queens","Union Street and Sanford Avenue","Bowne Playground","Yes","2018-07-03 15:38:34.032884","2018-07-03 15:38:34.032884",40.7576513,-73.8251902
649,"Queens","Braddock Avenue & 240 Street","Breininger Park","Yes","2018-07-03 15:38:34.182702","2018-07-03 15:38:34.182702",40.72651620000001,-73.7282156
650,"Brooklyn","Louisiana & Flatlands Avenue","Breukelen Playground","Yes","2018-07-03 15:38:34.36534","2018-07-03 15:38:34.36534",40.6511866,-73.8900487
651,"Brooklyn","Ralph Avenue & Chauncy Street","Brevoort Playground","Yes","2018-07-03 15:38:34.535063","2018-07-03 15:38:34.535063",40.681211,-73.922406
652,"Brooklyn","Bridge & Prospect streets","Bridge Park 2","Yes","2018-07-03 15:38:34.636142","2018-07-03 15:38:34.636142",40.7006533,-73.9875632
653,"Manhattan","Broadway, Columbus Circle to West 110 Street","Broadway Malls","Yes","2018-07-03 15:38:35.911243","2018-07-03 15:38:35.911243",40.7687052,-73.9815814
654,"Bronx","Lydig Avenue & Bronx Park East","Bronx Park (Ben Abrams Playground)","Yes","2018-07-03 15:38:35.937833","2018-07-03 15:38:35.937833",40.8543596,-73.86940969999999
655,"Bronx","Bronx Park East between Bronxdale Avenue and Unionport Road","Bronx Park (Brady Playground)","Yes","2018-07-03 15:38:35.984957","2018-07-03 15:38:35.984957",40.850657,-73.865529
656,"Bronx","East 204 Street & W/S Bronx Park","Bronx Park (French Charley's Playground)","Yes","2018-07-03 15:38:36.012699","2018-07-03 15:38:36.012699",40.8447819,-73.8648268
657,"Bronx","East 219 Street & Bronx River Parkway","Bronx Park (Olinville Playground)","Yes","2018-07-03 15:38:36.041756","2018-07-03 15:38:36.041756",40.8892676,-73.864856
658,"Bronx","Southern Boulevard, Webster, Burke avenues, Bronx Park East, 180 Street","Bronx Park (Ranaqua)","Yes","2018-07-03 15:38:36.076223","2018-07-03 15:38:36.076223",40.8648841,-73.8873042
659,"Bronx","East 180th Street, Boston Road","Bronx Park (River Park Playground)","Yes","2018-07-03 15:38:36.730836","2018-07-03 15:38:36.730836",40.8426586,-73.8781479
660,"Bronx","Bronx River Parkway & Rosewood Street","Bronx Park (Rosewood Playground)","Yes","2018-07-03 15:38:36.759809","2018-07-03 15:38:36.759809",40.8472958,-73.8707008
661,"Bronx","Bronx Park East between Waring Avenure and Thwaites Place","Bronx Park (Waring Playground)","Yes","2018-07-03 15:38:37.35341","2018-07-03 15:38:37.35341",40.8606117,-73.87125309999999
662,"Bronx","Bronx River Parkway, Bronx Park, Westchester/NYC City Line.","Bronx River Parkway (Parque de los Ninos)","Yes","2018-07-03 15:38:38.368382","2018-07-03 15:38:38.368382",40.9477597,-73.83453109999999
663,"Queens","Conduit Avenue, Brookville Boulevard, 144th Avenue, 233rd Street","Brookville Park","Yes","2018-07-03 15:38:38.982373","2018-07-03 15:38:38.982373",40.661486,-73.7419798
664,"Brooklyn","Brooklyn, St. Mark's, Kingston avenues, Park Place","Brower Park","Yes","2018-07-03 15:38:39.008161","2018-07-03 15:38:39.008161",40.6688302,-73.9422524
665,"Brooklyn","Linden Boulevard & Hegeman Avenue","Brownsville Playground","Yes","2018-07-03 15:38:39.038914","2018-07-03 15:38:39.038914",40.6573153,-73.9002879
666,"Bronx","La Salle Avenue, Edison Avenue, Bradford Avenue, Waterbury Avenue","Bufano Playground","Yes","2018-07-03 15:38:39.80314","2018-07-03 15:38:39.80314",40.83892609999999,-73.83104569999999
667,"Brooklyn","Flushing Avenue, Bushwick Avenue & Humboldt Street","Bushwick Playground & Pool","No","2018-07-03 15:38:39.834004","2018-07-03 15:38:39.834004",40.7019109,-73.9369844
1155,"Brooklyn","W. 2nd Street","West 2nd Street Comfort Station",,"2018-07-03 15:41:06.850448","2018-07-03 15:41:06.850448",40.587166,-73.9714822
1157,"Brooklyn","W 8 St.","West 8nd Street CS",,"2018-07-03 15:41:07.668624","2018-07-03 15:41:07.668624",40.5772748,-73.9763662
1160,"Brooklyn","Wythe Avenue, Berry & Grand streets","William Sheridan Playground","Yes","2018-07-03 15:41:08.488004","2018-07-03 15:41:08.488004",40.715109,-73.9627999
1163,"Brooklyn","Tompkins & Willoughby avenues","Willoughby Playground","Yes","2018-07-03 15:41:09.108575","2018-07-03 15:41:09.108575",40.694229,-73.94608989999999
1142,"Bronx","Vyse & Daly avenues between West 179-180 streets","Vidalia Park","No","2018-07-03 15:41:05.583869","2018-07-03 16:18:20.364292",40.83676699999999,-73.88596249999999
1144,"Bronx","Virginia Avenue, McGraw Avenue, Cross Bronx Expressway, White Plains Road","Virginia Playground","No","2018-07-03 15:41:05.663302","2018-07-03 16:18:21.073762",40.8343338,-73.86295179999999
1149,"Brooklyn","Park, Washington avenues to Hall Street","Washington Hall Playground","Yes","2018-07-03 15:41:05.847464","2018-07-03 16:18:22.06648",40.69547559999999,-73.9666572
1150,"Manhattan","5 Avenue, Waverly Place, West 4 & MacDougal streets.","Washington Square Park Western Half","Yes","2018-07-03 15:41:05.89345","2018-07-03 16:18:22.785748",40.7310465,-73.9996201
1151,"Bronx","Gleason Avenue, Rosedale Avenue, Watson Avenue, Nobel Avenue","Watson Gleason Playground","Yes","2018-07-03 15:41:05.928301","2018-07-03 16:18:23.705267",40.8273005,-73.86918229999999
1152,"Queens","Robard Lane & 217 Street","Wayanda Park","Yes","2018-07-03 15:41:05.963254","2018-07-03 16:18:24.320836",40.7381313,-73.7559436
1154,"Queens","37 Avenue & Bowne Street","Weeping Beech Park","Yes","2018-07-03 15:41:06.049283","2018-07-03 16:18:25.138449",40.7629781,-73.8253273
1156,"Manhattan","West 59 to West 60 streets, Amsterdam to West End avenues","West 59th Street Recreation Center & Pool","Yes","2018-07-03 15:41:06.897016","2018-07-03 16:18:25.957828",40.7725233,-73.99011329999999
1158,"Queens","12 Avenue & 153 Street","Whitestone Playground (PS 193)","Yes","2018-07-03 15:41:07.724536","2018-07-03 16:18:26.982042",40.7070832,-73.8037142
1159,"Brooklyn","Avenue S, East 14 & East 15 streets","William E. Kelly Memorial Park","Yes","2018-07-03 15:41:07.766077","2018-07-03 16:18:27.802323",40.6040642,-73.9575292
1162,"Bronx","East 139 Street, East 140 Street, Willis & Alexander avenues","Willis Playground","Yes","2018-07-03 15:41:08.572689","2018-07-03 16:18:29.439494",40.8100893,-73.9227404
1140,"Brooklyn","Congress, Columbia, West/South BQE","Van Voorhees Lower Park","Yes","2018-07-03 15:41:05.514759","2018-07-03 16:20:13.479626",40.6896554,-74.0004677
1146,"Queens","70 Road to 71 Avenue","Vleigh Playground (PS 165)","Yes","2018-07-03 15:41:05.736353","2018-07-03 16:20:15.322345",40.722562,-73.842445
1145,"Queens","Vleigh Place & 141 Street","Vleigh Place Playground","Yes","2018-07-03 15:41:05.701761","2018-07-03 16:22:57.526185",40.71944,-73.8206507
1147,"Manhattan","East 124 Street between 1 & 2 Avenues","Wagner Pool","No","2018-07-03 15:41:05.774739","2018-07-03 16:22:58.345337",40.80247139999999,-73.93448959999999
1148,"Bronx","Matilda Avenue, East 239 Street, Carpenter Avenue","Wakefield Playground","Yes","2018-07-03 15:41:05.808359","2018-07-03 16:25:02.661176",40.90119800000001,-73.855648
1141,"Manhattan","Spring & Thompson streets","Vesuvio Playground","Yes","2018-07-03 15:41:05.550028","2018-07-03 16:26:39.942402",40.7248988,-74.0026214
1143,"Bronx","Mosholu Avenue, West 254 Street, Riverdale Avenue, West 256 Street","Vinmont Veteran Playground","Yes","2018-07-03 15:41:05.629618","2018-07-03 16:26:40.557385",40.9041459,-73.90503679999999
1153,"Bronx","E. 188 St. Bet. Webster Ave. And Park Ave.","Webster Playground",,"2018-07-03 15:41:06.003767","2018-07-03 16:26:41.172539",40.8590563,-73.89150959999999
641,"Brooklyn","Bedford Avenue, Avenue X ","Bill Brown Memorial Playground","Yes","2018-07-03 15:38:32.473161","2018-07-03 18:13:15.593189",40.5932846,-73.9453602
1164,"Queens","Grand Central Parkway between 71 & 72 avenues","Willow Lake Playground (PS 196)","Yes","2018-07-03 15:41:09.149812","2018-07-03 16:19:49.517193",40.722976,-73.8377256
1016,"Brooklyn","Coney Island Avenue/Arglye Road/Parkside Avenue/Caton Avenue","Prospect Park (West Parade Grounds)","Yes","2018-07-03 15:40:12.575691","2018-07-03 16:20:02.010088",40.6514144,-73.9688658
893,"Queens","Lutheran Avenue; North and South Juniper boulevards; and the pathway from 76th Street on north end to 75th Street on south end","Juniper Valley Park","Yes","2018-07-03 15:39:52.154191","2018-07-03 16:22:19.392025",40.72080589999999,-73.88478909999999
1012,"Brooklyn","Argyle Road/Parade Place./Parkside Avenue/Caton Avenue","Prospect Park (East Parade Grounds)","Yes","2018-07-03 15:40:11.233582","2018-07-03 16:22:37.660387",40.6514144,-73.9688658
1033,"Brooklyn","Columbia and Bay streets, southeast of ""Halleck Street"" Sidewalk and northeast of ""Henry Street"" Sidewalk","Red Hook Park","Yes","2018-07-03 15:40:13.962618","2018-07-03 16:22:41.756318",40.8087796,-73.88002569999999
1124,"Brooklyn","Evergreen Avenue & Eldert Street","Tiger Playground","Yes","2018-07-03 15:41:03.239323","2018-07-03 16:22:54.454256",40.688129,-73.91169099999999
691,"Manhattan","110th Street between Fifth Avenue and Malcolm X Boulevard","Central Park (Dana Discovery Center)","Yes","2018-07-03 15:38:46.042025","2018-07-03 16:23:52.618181",40.7974649,-73.9516968
1110,"Brooklyn","Franklin & Willoughby avenues","Star Spangled Banner Playground","Yes","2018-07-03 15:40:57.166201","2018-07-03 16:26:34.209266",40.6927713,-73.9576709
